symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2026-06-16 10:15:00+00:00,399.3,399.3,399.21,399.21,660.0,43.0,399.274286
MSFT,2026-06-16 10:20:00+00:00,399.16,399.22,399.12,399.12,1344.0,66.0,399.158691
MSFT,2026-06-16 10:25:00+00:00,399.05,399.32,398.69,398.7,4347.0,378.0,398.940941
MSFT,2026-06-16 10:30:00+00:00,398.62,398.62,395.6,396.9,21978.0,1105.0,397.099206
MSFT,2026-06-16 10:35:00+00:00,396.9061,397.65,396.88,397.5,7094.0,277.0,397.303167
MSFT,2026-06-16 10:40:00+00:00,397.54,397.7,397.04,397.2766,4559.0,221.0,397.368911
MSFT,2026-06-16 10:45:00+00:00,397.3,398.1957,397.3,398.1957,3764.0,192.0,397.742151
MSFT,2026-06-16 10:50:00+00:00,398.14,398.25,397.9,398.25,1359.0,106.0,398.012744
MSFT,2026-06-16 10:55:00+00:00,398.08,398.25,398.07,398.23,1476.0,110.0,398.135832
MSFT,2026-06-16 11:00:00+00:00,398.29,398.39,397.49,398.0,8836.0,444.0,398.021253
MSFT,2026-06-16 11:05:00+00:00,397.89,398.15,397.48,397.52,13138.0,309.0,397.699143
MSFT,2026-06-16 11:10:00+00:00,397.52,397.8,396.81,396.81,10483.0,426.0,397.428236
MSFT,2026-06-16 11:15:00+00:00,396.83,397.6,396.71,396.8672,10936.0,371.0,396.941384
MSFT,2026-06-16 11:20:00+00:00,396.99,397.3672,396.88,397.0,6480.0,308.0,397.062565
MSFT,2026-06-16 11:25:00+00:00,397.0,397.0,396.25,397.0,11555.0,448.0,396.618193
MSFT,2026-06-16 11:30:00+00:00,396.96,397.0,396.67,396.67,6638.0,253.0,396.877119
MSFT,2026-06-16 11:35:00+00:00,396.7517,396.7517,395.674,396.27,18647.0,900.0,396.061461
MSFT,2026-06-16 11:40:00+00:00,396.3,396.5,396.0,396.0347,14476.0,393.0,396.193903
MSFT,2026-06-16 11:45:00+00:00,396.1703,396.41,395.55,395.67,8899.0,550.0,395.968784
MSFT,2026-06-16 11:50:00+00:00,395.71,396.0,395.52,395.6,9200.0,347.0,395.769286
MSFT,2026-06-16 11:55:00+00:00,395.66,396.45,395.66,396.35,8873.0,295.0,396.118828
MSFT,2026-06-16 12:00:00+00:00,396.45,396.77,396.28,396.57,12920.0,341.0,396.556021
MSFT,2026-06-16 12:05:00+00:00,396.48,396.6,396.28,396.45,10123.0,289.0,396.425945
MSFT,2026-06-16 12:10:00+00:00,396.5,396.8,396.5,396.79,8986.0,281.0,396.627699
MSFT,2026-06-16 12:15:00+00:00,396.65,397.45,396.65,397.4,9968.0,379.0,397.01406
MSFT,2026-06-16 12:20:00+00:00,397.4,397.5,396.8,397.2108,7272.0,353.0,397.20701
MSFT,2026-06-16 12:25:00+00:00,397.23,397.25,396.6,396.91,9317.0,293.0,396.930569
MSFT,2026-06-16 12:30:00+00:00,396.72,397.0,396.6,397.0,8591.0,224.0,396.753652
MSFT,2026-06-16 12:35:00+00:00,397.0,397.0027,396.81,396.8767,8266.0,228.0,396.941378
MSFT,2026-06-16 12:40:00+00:00,396.92,397.08,396.8,396.97,8156.0,274.0,396.969813
MSFT,2026-06-16 12:45:00+00:00,397.06,397.4,396.8,396.89,527732.0,346.0,397.038046
MSFT,2026-06-16 12:50:00+00:00,397.02,397.66,397.0,397.432,9247.0,291.0,397.420288
MSFT,2026-06-16 12:55:00+00:00,397.44,397.6885,397.4,397.46,3733.0,205.0,397.524051
MSFT,2026-06-16 13:00:00+00:00,397.45,398.2,397.42,397.8,14341.0,402.0,397.858248
MSFT,2026-06-16 13:05:00+00:00,397.75,397.9216,397.2,397.71,10408.0,349.0,397.611971
MSFT,2026-06-16 13:10:00+00:00,397.66,398.2,397.64,397.7695,8275.0,389.0,397.949893
MSFT,2026-06-16 13:15:00+00:00,397.75,398.1,397.7,397.79,7775.0,337.0,397.816304
MSFT,2026-06-16 13:20:00+00:00,397.93,397.99,397.2,397.5,5992.0,332.0,397.532138
MSFT,2026-06-16 13:25:00+00:00,397.2,397.4263,395.61,395.8,26120.0,1199.0,396.271231
MSFT,2026-06-16 13:30:00+00:00,395.9,396.84,390.93,391.9,1475079.0,43023.0,393.578994
MSFT,2026-06-16 13:35:00+00:00,391.9,394.05,391.9,392.45,740199.0,20183.0,392.743615
MSFT,2026-06-16 13:40:00+00:00,392.4676,394.32,392.29,393.924,660400.0,18009.0,393.340468
MSFT,2026-06-16 13:45:00+00:00,393.997,394.83,392.9,394.32,594693.0,15657.0,393.911626
MSFT,2026-06-16 13:50:00+00:00,394.315,395.21,393.95,394.11,424905.0,11602.0,394.5842
MSFT,2026-06-16 13:55:00+00:00,394.11,395.6,394.065,394.85,434296.0,11884.0,394.96751
MSFT,2026-06-16 14:00:00+00:00,394.81,395.43,394.05,394.51,327395.0,10444.0,394.655545
MSFT,2026-06-16 14:05:00+00:00,394.54,394.6185,393.55,394.0622,404875.0,11499.0,393.963381
MSFT,2026-06-16 14:10:00+00:00,394.1299,394.75,393.3,393.505,376738.0,10872.0,394.088103
MSFT,2026-06-16 14:15:00+00:00,393.53,393.75,392.34,392.65,362097.0,12827.0,392.874929
MSFT,2026-06-16 14:20:00+00:00,392.73,393.44,392.02,392.04,347090.0,13462.0,392.812654
MSFT,2026-06-16 14:25:00+00:00,392.05,393.16,391.92,393.095,490317.0,14168.0,392.579409
MSFT,2026-06-16 14:30:00+00:00,393.095,393.65,392.6113,392.7178,320957.0,11769.0,393.182518
MSFT,2026-06-16 14:35:00+00:00,392.76,393.4099,392.53,393.225,296417.0,9873.0,392.955015
MSFT,2026-06-16 14:40:00+00:00,393.18,393.22,392.47,392.6675,215429.0,9660.0,392.789469
MSFT,2026-06-16 14:45:00+00:00,392.69,394.025,392.45,393.85,315026.0,9658.0,393.133648
MSFT,2026-06-16 14:50:00+00:00,393.82,393.95,393.23,393.685,325267.0,9291.0,393.484969
MSFT,2026-06-16 14:55:00+00:00,393.73,394.3759,393.465,393.67,283020.0,9396.0,393.84774
MSFT,2026-06-16 15:00:00+00:00,393.66,394.355,393.52,393.71,265019.0,8442.0,393.935562
MSFT,2026-06-16 15:05:00+00:00,393.715,394.125,393.42,393.77,229071.0,8363.0,393.823945
MSFT,2026-06-16 15:10:00+00:00,393.7737,393.87,393.3,393.78,182549.0,7781.0,393.601606
MSFT,2026-06-16 15:15:00+00:00,393.765,394.0,393.57,393.69,184674.0,7958.0,393.758343
MSFT,2026-06-16 15:20:00+00:00,393.7,394.09,393.58,393.81,306643.0,10601.0,393.887725
MSFT,2026-06-16 15:25:00+00:00,393.7954,394.0,393.4,393.44,241184.0,9217.0,393.749638
MSFT,2026-06-16 15:30:00+00:00,393.47,393.59,392.75,393.365,197913.0,8882.0,393.210615
MSFT,2026-06-16 15:35:00+00:00,393.4,393.86,393.2,393.7901,175828.0,7871.0,393.469256
MSFT,2026-06-16 15:40:00+00:00,393.85,393.94,393.09,393.17,212512.0,8384.0,393.493039
MSFT,2026-06-16 15:45:00+00:00,393.19,393.61,392.915,393.4801,271048.0,9709.0,393.157807
MSFT,2026-06-16 15:50:00+00:00,393.52,393.66,393.15,393.26,156297.0,7300.0,393.413042
MSFT,2026-06-16 15:55:00+00:00,393.29,393.37,392.84,392.84,198368.0,7946.0,393.139134
MSFT,2026-06-16 16:00:00+00:00,392.83,392.99,392.48,392.86,207523.0,8366.0,392.738567
MSFT,2026-06-16 16:05:00+00:00,392.93,392.93,392.21,392.77,144967.0,7225.0,392.541237
